CustomerID,customer_type
2711,private
1506,private
2646,private
4953,private
1201,private
4119,private
2228,private
2579,private
2006,private
4105,private
3052,private
2574,private
4517,private
2846,private
4529,private
2853,private
3233,private
2762,private
3586,private
4029,private
2723,private
2205,private
4846,private
4784,private
1519,private
1773,private
2587,private
1987,private
2800,private
4344,private
3906,private
3381,private
1564,private
1997,private
2998,private
1168,private
3240,private
1167,private
1981,private
1126,private
4961,private
3970,private
3216,private
1080,private
4640,private
3756,private
3074,private
4617,private
3744,private
2417,private
4553,private
4437,private
2928,private
3897,private
3968,private
2319,private
3594,private
3747,private
1700,private
1945,private
3118,private
4704,private
4971,private
3912,private
4890,private
2473,private
4708,private
3163,private
3558,private
1211,private
3941,private
3174,private
4198,private
4012,private
3606,private
2970,private
2425,private
1898,private
4267,private
3914,private
4532,private
4655,private
4003,private
4390,private
3304,private
1221,private
3652,private
3962,private
3665,private
1220,private
3229,private
2945,private
1463,private
1635,private
3018,private
3706,private
1571,private
4610,private
3755,private
4926,private
4808,private
2458,private
2749,private
4185,private
3500,private
4672,private
2192,private
2568,private
4576,private
2791,private
2782,private
3394,private
3997,private
2283,private
2110,private
1302,private
4639,private
1132,private
4600,private
3889,private
3470,private
4286,private
4451,private
2539,private
2239,private
2820,private
3370,private
3752,private
4793,private
4006,private
1778,private
4351,private
2342,private
2977,private
2845,private
3418,private
2436,private
2518,private
1540,private
4062,private
4689,private
1592,private
1914,private
3545,private
1808,private
1486,private
3390,private
2467,private
2003,private
4020,private
1813,private
3031,private
2668,private
3837,private
4614,private
2105,private
3994,private
3126,private
2628,private
2363,private
1718,private
1396,private
4732,private
2880,private
3154,private
3275,private
1089,private
2887,private
2410,private
4904,private
1919,private
4166,private
4152,private
1537,private
4239,private
2686,private
2434,private
3707,private
1092,private
1557,private
1019,private
2318,private
3823,private
3379,private
1378,private
3023,private
1322,private
1377,private
1264,private
1315,private
2280,private
2412,private
1151,private
3002,private
2882,private
3019,private
1349,private
3053,private
2913,private
1871,private
1902,private
4296,private
2173,private
1799,private
1242,private
1841,private
2253,private
3734,private
3211,private
1047,private
4642,private
3078,private
2143,private
4051,private
2270,private
4482,private
2710,private
4604,private
1826,private
4555,private
2876,private
3014,private
1834,private
3771,private
2427,private
3024,private
1707,private
1819,private
3635,private
2290,private
3650,private
1610,private
3599,private
4965,private
2856,private
4301,private
3729,private
1076,private
4254,private
3813,private
4883,private
2013,private
1152,private
1192,private
4892,private
1584,private
3032,private
2951,private
2210,private
3260,private
4881,private
4966,private
2785,private
4439,private
2211,private
4537,private
3754,private
3510,private
3944,private
2386,private
4031,private
1992,private
1183,private
2953,private
3794,private
2874,private
2500,private
2655,private
2985,private
3043,private
4405,private
2563,private
2220,private
2101,private
2462,private
1306,private
4170,private
4757,private
1960,private
1319,private
1909,private
1968,private
4742,private
2684,private
3774,private
1977,private
3318,private
1667,private
2021,private
2335,private
3770,private
3214,private
3471,private
3230,private
1088,private
4778,private
3940,private
1481,private
2214,private
2527,private
2889,private
3143,private
3954,private
4043,private
4326,private
2145,private
4023,private
1762,private
4417,private
3085,private
2700,private
2249,private
4273,private
3868,private
3741,private
3791,private
4496,private
1324,private
3245,private
4677,private
1858,private
2096,private
1804,private
3228,private
3412,private
3640,private
4918,private
2767,private
1401,private
2599,private
3519,private
4205,private
4175,private
1872,private
1918,private
2513,private
3195,private
4647,private
1273,private
2566,private
3037,private
3455,private
1164,private
3167,private
4889,private
3601,private
1614,private
4328,private
1119,private
1695,private
2073,private
2691,private
1631,private
1790,private
3623,private
3999,private
3472,private
1326,private
1213,private
4776,private
4994,private
2503,private
2474,private
1044,private
1920,private
1874,private
4734,private
4064,private
2136,private
3061,private
2128,private
1845,private
2061,private
4724,private
4593,private
3824,private
1042,private
1394,private
1873,private
3460,private
1656,private
3445,private
2583,private
2757,private
3788,private
1409,private
3567,private
2485,private
4503,private
3993,private
1626,private
4497,private
4996,private
3147,private
3870,private
2575,private
1228,private
4844,private
1484,private
1135,private
4843,private
4395,private
3432,private
2046,private
1436,private
1238,private
2297,private
3296,private
4936,private
3319,private
3958,private
1067,private
3585,private
2582,private
1464,private
1334,private
2622,private
2200,private
4238,private
4611,private
3449,private
1953,private
2103,private
4919,private
4768,private
3093,private
1029,private
3723,private
2167,private
2894,private
3806,private
1570,private
2714,private
1577,private
2248,private
4810,private
2327,private
1455,private
2678,private
3179,private
4053,private
1952,private
2392,private
1406,private
4295,private
3404,private
2292,private
3336,private
3436,private
1555,private
3858,private
2487,private
2117,private
1093,private
4516,private
2734,private
2783,private
2171,private
3738,private
1155,private
3886,private
3949,private
2657,private
3478,private
2516,private
4731,private
3605,private
1558,private
2095,private
1539,private
4189,private
4102,private
3124,private
1112,private
1357,private
3819,private
4530,private
3885,private
3339,private
1226,private
4352,private
2378,private
3328,private
1502,private
2179,private
3202,private
4411,private
4004,private
4977,private
3700,private
3128,private
1901,private
3677,private
2634,private
2640,private
1016,private
3690,private
3301,private
4834,private
4240,private
4701,private
1140,private
4460,private
4903,private
4225,private
4447,private
1467,private
4841,private
1974,private
4161,private
4805,private
3196,private
2494,private
3198,private
3463,private
2282,private
3591,private
4027,private
1503,private
2190,private
1485,private
3270,private
1701,private
1670,private
3406,private
1846,private
1861,private
2636,private
2275,private
3331,private
3433,private
3504,private
1936,private
2844,private
2624,private
1875,private
1414,private
1117,private
3638,private
1683,private
4619,private
2572,private
4605,private
3513,private
3290,private
1039,private
2735,private
4895,private
3648,private
3162,private
2902,private
3796,private
2227,private
2465,private
3134,private
2852,private
3572,private
3434,private
2635,private
1348,private
3352,private
2265,private
3169,private
3497,private
1876,private
3542,private
4452,private
4507,private
2039,private
1046,private
4552,private
2286,private
1518,private
3597,private
3096,private
2397,private
4848,private
2614,private
3829,private
3995,private
1744,private
2260,private
2203,private
2429,private
4560,private
4333,private
2304,private
4644,private
2263,private
2891,private
3853,private
1292,private
3490,private
3637,private
2586,private
4976,private
3036,private
4063,private
2721,private
1368,private
2326,private
4964,private
1459,private
3983,private
1008,private
4429,private
3173,private
3419,private
1505,private
2759,private
1096,private
2208,private
4795,private
4816,private
4982,private
1678,private
4945,private
2728,private
3859,private
4702,private
1884,private
1149,private
1222,private
1024,private
1857,private
3097,private
4506,private
2422,private
2558,private
1439,private
4366,private
2895,private
2833,private
4072,private
3234,private
4949,private
3055,private
4928,private
1669,private
4602,private
3955,private
2007,private
1090,private
4519,private
2780,private
4386,private
1989,private
1763,private
1156,private
4521,private
4737,private
3845,private
4095,private
3345,private
3981,private
2250,private
1048,private
3547,private
2752,private
1375,private
1775,private
4998,private
1812,private
1177,private
1976,private
2988,private
4885,private
2968,private
4425,private
3355,private
2002,private
1973,private
4186,private
4332,private
2281,private
4151,private
4829,private
2818,private
2992,private
1688,private
2368,private
2598,private
4158,private
4141,private
3001,private
2216,private
4142,private
3152,private
4905,private
1251,private
3239,private
3503,private
3634,private
2677,private
3454,private
2841,private
3440,private
1397,private
3391,private
4419,private
4454,private
4436,private
4118,private
3199,private
1313,private
4755,private
4565,private
1963,private
